,x-acc,y-acc,z-acc,x-gyro,y-gyro,z-gyro,x-mag,y-mag,z-mag
0,0.11819879,-0.430469,-0.25755566,-0.13737002,-0.09484056,-0.0065254876,-2.162422,0.119928755,-0.9361356
1,0.11819879,-0.430469,-0.25755566,-0.13302462,-0.09080074,-0.027605867,-2.162422,0.119928755,-0.9330335
2,0.06291629,-0.32434735,-0.114785336,-0.0472725,-0.25719127,0.0143626,-2.162422,0.119928755,-0.9330335
3,0.06291629,-0.32434735,-0.114785336,-0.00845437,-0.34222737,0.06625961,-2.162422,0.119928755,-0.9330335
4,0.06291629,-0.32434735,-0.114785336,-0.002823555,-0.34727973,0.06982202,-2.162422,0.12402726,-0.9330335
5,0.1673108,-0.35815847,-0.20818818,-0.18397176,-0.2948161,0.074260704,-2.162422,0.12402726,-0.9330335
6,0.1673108,-0.35815847,-0.20818818,-0.13693234,-0.24504139,0.054150164,-2.162422,0.12402726,-0.9330335
7,0.1673108,-0.35815847,-0.20818818,-0.13108613,-0.24003011,0.052134223,-2.162422,0.12402726,-0.9299315
8,0.13737136,-0.31882763,-0.118993,0.0046818317,-0.10026719,0.015576459,-2.162422,0.12402726,-0.9299315
9,0.13737136,-0.31882763,-0.118993,-0.13211998,-0.11279697,0.054656904,-2.162422,0.12402726,-0.9299315
10,0.13737136,-0.31882763,-0.118993,-0.14691703,-0.115241,0.059093356,-2.162422,0.12812577,-0.92682946
11,0.15566245,-0.2965871,-0.04728137,-0.20222239,-0.66400987,0.37699932,-2.162422,0.12812577,-0.92682946
12,0.15566245,-0.2965871,-0.04728137,0.008961156,-0.62880147,0.30634978,-2.162422,0.12812577,-0.92682946
13,0.15566245,-0.2965871,-0.04728137,0.030776719,-0.62129825,0.29657385,-2.162422,0.12812577,-0.92372745
14,0.16976641,-0.37912872,-0.14137341,-0.083568595,-0.2971606,0.18513846,-2.162422,0.12812577,-0.92372745
15,0.16976641,-0.37912872,-0.14137341,-0.01720829,-0.3267828,0.18145816,-2.162422,0.12812577,-0.92372745
16,0.16976641,-0.37912872,-0.14137341,-0.008962067,-0.33146545,0.18145816,-2.1679819,0.12812577,-0.92062545
17,-0.016859265,-0.35344708,-0.0021215416,0.12821752,-0.35235947,0.14482604,-2.1679819,0.12812577,-0.92062545
18,-0.016859265,-0.35344708,-0.0021215416,-0.16787104,-0.16428582,0.5137361,-2.1679819,0.12812577,-0.92062545
19,-0.016859265,-0.35344708,-0.0021215416,-0.18633275,-0.15750827,0.5375339,-2.1679819,0.12812577,-0.9175234
20,0.12972122,-0.32811183,-0.05711134,-0.16464025,-0.0089361165,0.2103717,-2.1679819,0.12812577,-0.9175234
21,0.12972122,-0.32811183,-0.05711134,-0.27341118,0.2810696,0.09956622,-2.1679819,0.12812577,-0.9175234
22,0.12972122,-0.32811183,-0.05711134,-0.28131813,0.29391778,0.096208744,-2.1679819,0.13222428,-0.9144214
23,0.49771506,-0.5034955,-0.17289461,-0.41642416,-0.08295894,-0.08646855,-2.1679819,0.13222428,-0.9144214
24,0.49771506,-0.5034955,-0.17289461,-0.024531426,-0.32114166,-0.36169955,-2.1679819,0.13222428,-0.9144214
25,0.49771506,-0.5034955,-0.17289461,0.014945821,-0.3435418,-0.3871612,-2.1679819,0.13222428,-0.9082173
26,0.09090383,-0.20192058,-0.44846025,-0.49358138,-0.3563923,0.021710312,-2.1679819,0.13222428,-0.9082173
27,0.09090383,-0.20192058,-0.44846025,-0.6291825,-0.017835932,-0.031071628,-2.1679819,0.13222428,-0.9082173
28,0.09090383,-0.20192058,-0.44846025,-0.6402595,0.016448896,-0.038334534,-2.1679819,0.13632277,-0.9051153
29,0.14703636,-0.27547824,0.1410478,-0.22164783,-0.30142936,-0.23713827,-2.1679819,0.13632277,-0.9051153
30,0.14703636,-0.27547824,0.1410478,-0.39213443,-0.51118845,-0.0727792,-2.1679819,0.13632277,-0.9051153
31,0.14703636,-0.27547824,0.1410478,-0.4034422,-0.51922417,-0.062981464,-2.1735418,0.1404212,-0.90201324
32,0.107589334,-0.29233763,-0.023268672,-0.37475836,0.1968943,-0.09028851,-2.1735418,0.1404212,-0.90201324
33,0.107589334,-0.29233763,-0.023268672,-0.27097958,0.16168477,-0.084696546,-2.1735418,0.1404212,-0.90201324
34,0.107589334,-0.29233763,-0.023268672,-0.26354876,0.12714891,-0.07544992,-2.1735418,0.1404212,-0.8958092
35,0.38466296,-0.13702354,-0.09548812,-0.18416348,-0.026516674,-0.19048275,-2.1735418,0.1404212,-0.8958092
36,0.38466296,-0.13702354,-0.09548812,-0.11150752,0.2522543,-0.1994095,-2.1735418,0.1404212,-0.8958092
37,0.38466296,-0.13702354,-0.09548812,-0.10362437,0.27982867,-0.19781472,-2.1735418,0.1445197,-0.89270717
38,0.09244646,-0.30508608,-0.02334122,0.054451272,-0.0027678593,0.024571534,-2.1735418,0.1445197,-0.89270717
39,0.09244646,-0.30508608,-0.02334122,0.010875018,-0.07115268,-0.007772333,-2.1735418,0.1445197,-0.89270717
40,0.09244646,-0.30508608,-0.02334122,0.002991877,-0.073261246,-0.01890695,-2.179102,0.1445197,-0.88960516
41,0.33026198,-0.29032835,-0.07800456,0.1622701,-0.44323346,0.10811797,-2.179102,0.1445197,-0.88960516
42,0.33026198,-0.29032835,-0.07800456,0.2124705,-0.18333143,0.033714607,-2.179102,0.1445197,-0.88960516
43,0.33026198,-0.29032835,-0.07800456,0.21622437,-0.15405789,0.025457537,-2.179102,0.1486182,-0.8834011
