,x-acc,y-acc,z-acc,x-gyro,y-gyro,z-gyro,x-mag,y-mag,z-mag
0,0.057127815,-0.061354537,0.4510627,-0.12104237,0.04253218,-0.2912327,-2.5576744,1.417218,0.40048695
1,-0.057315182,-0.08387867,0.29996055,-0.12104237,0.04253218,-0.2912327,-2.5576744,1.417218,0.40048695
2,-0.08369239,-0.13710937,0.13028178,-0.12104237,0.04253218,-0.2912327,-2.542505,1.4781317,0.39241493
3,-0.22458349,-0.1545532,0.017425645,-0.797786,0.07568655,0.22217934,-2.542505,1.4781317,0.39241493
4,-0.45793658,-0.16192639,0.30220675,-0.797786,0.07568655,0.22217934,-2.542505,1.4781317,0.39241493
5,-0.41007474,-0.25490028,0.3719602,-0.797786,0.07568655,0.22217934,-2.5930693,1.4903144,0.28747872
6,-0.3282487,-0.2642966,0.65953386,-0.797786,0.07568655,0.22217934,-2.5930693,1.4903144,0.28747872
7,-0.02271284,0.1552099,1.579988,-1.4225857,-0.28137165,1.3578748,-2.5930693,1.4903144,0.28747872
8,0.39088443,0.638737,1.987035,-1.4225857,-0.28137165,1.3578748,-2.6891415,1.6121417,0.16236247
9,1.0947727,0.9357769,1.8040006,-1.4225857,-0.28137165,1.3578748,-2.6891415,1.6121417,0.16236247
10,0.8442602,0.4229819,1.5475701,-1.3723885,0.65170777,1.0439097,-2.6891415,1.6121417,0.16236247
11,0.640546,-0.017565088,1.1764623,-1.3723885,0.65170777,1.0439097,-2.7498186,1.8192482,0.000922137
12,0.5315628,-0.16057764,1.0296097,-1.3723885,0.65170777,1.0439097,-2.7498186,1.8192482,0.000922137
13,0.39797512,-0.2475271,1.0277277,-1.2512164,0.87831074,0.6418536,-2.7498186,1.8192482,0.000922137
14,0.142641,-0.46049488,0.94589335,-1.2512164,0.87831074,0.6418536,-2.825665,1.9471669,-0.1685902
15,0.091092,-0.54483676,0.8854889,-1.2512164,0.87831074,0.6418536,-2.825665,1.9471669,-0.1685902
16,-0.1730345,-0.7890506,1.6482846,-1.2512164,0.87831074,0.6418536,-2.825665,1.9471669,-0.1685902
17,0.09137562,-0.46732855,0.74822825,-0.7430839,1.0313975,1.0515894,-2.9369063,2.0202634,-0.24931037
18,-0.055117086,-0.68650055,0.6866703,-0.7430839,1.0313975,1.0515894,-2.9369063,2.0202634,-0.24931037
19,-0.51593804,-1.2367909,0.5090388,-0.7430839,1.0313975,1.0515894,-2.9369063,2.0202634,-0.24931037
20,0.117894635,-1.4286282,0.7633445,-0.11212454,0.990459,0.020925438,-2.9621885,2.1238165,-0.3058145
21,0.14774625,-1.5015507,0.4389818,-0.11212454,0.990459,0.020925438,-2.9621885,2.1238165,-0.3058145
22,0.08159054,-1.1856283,0.34039205,-0.11212454,0.990459,0.020925438,-2.9621885,2.1238165,-0.3058145
23,-0.29272458,-1.1026351,0.65194535,0.037088208,0.7964338,0.27074227,-2.9874706,2.1299078,-0.34213856
24,-0.62974286,-0.9852039,0.94006544,0.037088208,0.7964338,0.27074227,-2.9874706,2.1299078,-0.34213856
25,0.26701087,-0.9850691,0.8421434,0.037088208,0.7964338,0.27074227,-2.9874706,2.1299078,-0.34213856
26,0.7008874,-0.76382893,0.910622,-0.023283347,0.72301364,-0.0951739,-3.0178092,2.2395525,-0.3582826
27,0.2022024,-0.48405305,1.1481723,-0.053469125,0.6863036,-0.278132,-3.0178092,2.2395525,-0.3582826
28,-0.42120704,-0.16534323,1.5920689,-0.053469125,0.6863036,-0.278132,-3.0178092,2.2395525,-0.3582826
29,-0.35200238,-0.010236879,2.2346628,-0.053469125,0.6863036,-0.278132,-3.0076964,2.215187,-0.41882274
30,0.08527767,0.49140847,1.7017683,-0.15607013,0.9140597,-0.6313992,-3.0076964,2.215187,-0.41882274
31,-0.029448956,0.65604603,1.7001292,-0.15607013,0.9140597,-0.6313992,-3.0076964,2.215187,-0.41882274
32,-0.6543474,0.47126716,2.164545,-0.15607013,0.9140597,-0.6313992,-2.9217372,2.196913,-0.47936285
33,-1.1087868,0.043623246,2.5210829,0.728082,0.46979117,0.23076254,-2.9217372,2.196913,-0.47936285
34,-0.8174323,-0.27238908,2.7077603,0.728082,0.46979117,0.23076254,-2.9217372,2.196913,-0.47936285
35,-0.38320118,-0.56061715,2.7491024,0.728082,0.46979117,0.23076254,-2.9267936,2.1664562,-0.3986427
36,0.51170903,0.37766388,0.7910273,0.46955693,0.14588733,-1.1341952,-2.9267936,2.1664562,-0.3986427
37,0.83979315,2.0913868,0.9058868,0.46955693,0.14588733,-1.1341952,-2.9267936,2.1664562,-0.3986427
