,x-acc,y-acc,z-acc,x-gyro,y-gyro,z-gyro,x-mag,y-mag,z-mag
0,0.30503455,0.27735788,-0.18857129,0.108985506,0.43698564,-0.10069461,2.389655,-1.432757,3.1006634
1,0.325579,0.24368028,-0.1663382,0.108985506,0.43698564,-0.10069461,2.389655,-1.432757,3.1006634
2,0.3424499,-0.1674813,-0.18064918,-0.024245063,0.20298043,-0.05517289,2.389655,-1.432757,3.1006634
3,0.43632835,-0.26726678,-0.05670609,-0.024245063,0.20298043,-0.05517289,2.4376273,-1.4131775,3.0417259
4,0.70857596,-0.022678938,0.035165116,-0.024245063,0.20298043,-0.05517289,2.4376273,-1.4131775,3.0417259
5,0.9201427,0.054881606,-0.08328358,-0.024245063,0.20298043,-0.05517289,2.4376273,-1.4131775,3.0417259
6,0.9477621,0.09887794,0.025454108,0.043197747,0.3979112,-0.2997557,2.4102147,-1.4719161,3.0122569
7,0.67442596,-0.09071451,-0.09043905,0.043197747,0.3979112,-0.2997557,2.4102147,-1.4719161,3.0122569
8,0.59837085,-0.18074824,-0.19368236,0.043197747,0.3979112,-0.2997557,2.4102147,-1.4719161,3.0122569
9,0.56993514,-0.037646763,0.1281863,0.13587989,0.36877093,-0.49573058,2.499306,-1.4849691,3.0004694
10,0.7538826,-0.039120864,-0.042650696,0.13587989,0.36877093,-0.49573058,2.499306,-1.4849691,3.0004694
11,0.8806865,-0.040368184,-0.030128611,0.13587989,0.36877093,-0.49573058,2.499306,-1.4849691,3.0004694
12,0.85089034,-0.041955683,-0.06015605,0.34875914,0.38775623,-0.76924664,2.5541315,-1.4849691,2.982788
13,0.7356511,-0.03265749,-0.14218847,0.34875914,0.38775623,-0.76924664,2.5541315,-1.4849691,2.982788
14,0.6201397,-0.12382514,-0.043545127,0.34875914,0.38775623,-0.76924664,2.5541315,-1.4849691,2.982788
15,0.6887118,-0.17065628,0.4122332,0.34875914,0.38775623,-0.76924664,2.6363697,-1.5045487,3.0122569
16,0.92993873,-0.22871329,0.6348196,0.60011804,0.22461486,-1.194759,2.6363697,-1.5045487,3.0122569
17,1.1911658,-0.19719015,0.5572594,0.60011804,0.22461486,-1.194759,2.6363697,-1.5045487,3.0122569
18,1.1447707,-0.043203,0.7804847,0.60011804,0.22461486,-1.194759,2.7460206,-1.5763404,3.0476196
19,1.1929345,0.011679019,0.70330775,0.5363991,0.70454633,-0.84755945,2.7460206,-1.5763404,3.0476196
20,0.9481702,0.17836615,0.36968365,0.5363991,0.70454633,-0.84755945,2.7460206,-1.5763404,3.0476196
21,0.5027236,0.28960428,0.37786132,0.5363991,0.70454633,-0.84755945,2.8282588,-1.6611851,3.0476196
22,0.35632756,0.5898679,-0.020162057,-1.02575,0.63081264,0.08177806,2.8282588,-1.6611851,3.0476196
23,0.16625766,0.6565428,0.3257286,-1.02575,0.63081264,0.08177806,2.8282588,-1.6611851,3.0476196
24,0.10598495,0.21340448,0.8388784,-1.02575,0.63081264,0.08177806,2.7117546,-1.6611851,2.7234628
25,-0.09456126,-0.9590751,0.29864,-2.5754173,-0.0014430215,1.8391223,2.7117546,-1.6611851,2.7234628
26,-0.71633613,-1.9216648,1.2662904,-3.3502507,-0.31757087,2.7177944,2.7117546,-1.6611851,2.7234628
27,-0.71633613,-0.68636584,3.5183487,-3.3502507,-0.31757087,2.7177944,2.4170678,-1.5110753,2.1753433
28,1.7778836,3.144301,2.879382,-3.3502507,-0.31757087,2.7177944,2.4170678,-1.5110753,2.1753433
29,2.6321325,3.3301134,2.2824957,-2.7844348,1.6569035,1.5033675,2.4170678,-1.5110753,2.1753433
30,1.8861388,0.55562335,2.7707293,-2.7844348,1.6569035,1.5033675,2.31427,-1.3805449,1.66848
31,1.7813758,-0.49053684,1.7118466,-2.7844348,1.6569035,1.5033675,2.31427,-1.3805449,1.66848
32,1.6028707,-0.32146844,2.0226626,-1.4620594,2.044116,2.1094234,2.31427,-1.3805449,1.66848
33,1.3118473,-0.25252575,2.2798126,-1.4620594,2.044116,2.1094234,2.2320318,-1.2630676,1.2500232
34,1.0553821,-0.61447495,1.3981557,-1.4620594,2.044116,2.1094234,2.2320318,-1.2630676,1.2500232
35,0.4017702,-0.94365364,1.2038077,-0.3722168,2.6476178,2.9939146,2.2320318,-1.2630676,1.2500232
36,0.42843714,-1.168171,1.0015378,-0.008935948,2.848785,3.2887447,2.1086745,-1.1586432,1.0673168
37,0.73687553,-1.3896267,0.53566515,-0.008935948,2.848785,3.2887447,2.1086745,-1.1586432,1.0673168
38,0.8970132,-1.7895625,-0.1842269,-0.008935948,2.848785,3.2887447,2.1086745,-1.1586432,1.0673168
39,-0.3229989,-2.434086,0.2467628,0.96443325,3.110606,3.0919983,1.9441983,-1.0476925,0.90229154
40,-0.12843916,-2.1467493,0.3829724,0.96443325,3.110606,3.0919983,1.9441983,-1.0476925,0.90229154
